Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated
189,2009,7,8,7,TRUE,0.358361775,64,28,17.7,1,10.0,72,13,29.95,8087
189,2009,7,8,10,TRUE,0.153583618,64,28,17.7,1,10.0,53,11,29.95,28523
189,2009,7,8,13,TRUE,0.051194539,64,28,17.7,0,10.0,55,24,29.96,33563
189,2009,7,8,16,TRUE,0.255972696,64,28,17.7,1,10.0,53,29,29.91,21125
189,2009,7,8,19,TRUE,0.460750853,64,28,17.7,2,10.0,70,17,29.91,1980
189,2009,7,8,22,FALSE,0.66552901,64,28,17.7,1,10.0,80,22,29.94,0
190,2009,7,9,1,FALSE,0.768792711,60,26,14.7,3,10.0,83,16,29.95,0
190,2009,7,9,4,TRUE,0.563781321,60,26,14.7,3,10.0,90,11,29.96,0
190,2009,7,9,7,TRUE,0.358769932,60,26,14.7,3,10.0,83,8,29.98,6537
190,2009,7,9,10,TRUE,0.153758542,60,26,14.7,3,10.0,75,16,30.01,29343
190,2009,7,9,13,TRUE,0.051252847,60,26,14.7,1,10.0,59,24,29.99,34620
190,2009,7,9,16,TRUE,0.256264237,60,26,14.7,1,10.0,59,17,29.96,21575
190,2009,7,9,19,TRUE,0.461275626,60,26,14.7,1,10.0,72,14,29.97,2026
190,2009,7,9,22,FALSE,0.666287016,60,26,14.7,1,10.0,78,17,29.99,0
191,2009,7,10,1,FALSE,0.770547945,61,28,14.6,3,10.0,83,9,29.98,0
191,2009,7,10,4,TRUE,0.565068493,61,28,14.6,1,10.0,86,9,29.98,0
191,2009,7,10,7,TRUE,0.359589041,61,28,14.6,1,10.0,75,10,29.99,2162
191,2009,7,10,10,TRUE,0.154109589,61,28,14.6,2,10.0,65,15,30.01,27381
191,2009,7,10,13,TRUE,0.051369863,61,28,14.6,3,10.0,65,21,30.01,32108
191,2009,7,10,16,TRUE,0.256849315,61,28,14.6,2,10.0,63,21,29.98,20796
191,2009,7,10,19,TRUE,0.462328767,61,28,14.6,2,10.0,75,20,29.96,1995
191,2009,7,10,22,FALSE,0.667808219,61,28,14.6,3,10.0,87,22,29.99,0
192,2009,7,11,1,FALSE,0.770547945,62,28,13.3,4,10.0,90,18,29.99,0
192,2009,7,11,4,TRUE,0.565068493,62,28,13.3,3,10.0,93,7,29.99,0
192,2009,7,11,7,TRUE,0.359589041,62,28,13.3,3,10.0,83,7,30.0,1846
192,2009,7,11,10,TRUE,0.154109589,62,28,13.3,3,10.0,68,13,30.02,22926
192,2009,7,11,13,TRUE,0.051369863,62,28,13.3,3,10.0,53,18,30.02,30448
192,2009,7,11,16,TRUE,0.256849315,62,28,13.3,4,10.0,65,23,30.01,14217
192,2009,7,11,19,TRUE,0.462328767,62,28,13.3,3,10.0,81,11,30.0,1398
192,2009,7,11,22,FALSE,0.667808219,62,28,13.3,3,10.0,83,16,30.0,0
193,2009,7,12,1,FALSE,0.771428571,62,28,16.1,3,10.0,90,9,30.01,0
193,2009,7,12,4,TRUE,0.565714286,62,28,16.1,3,10.0,93,14,30.02,0
193,2009,7,12,7,TRUE,0.36,62,28,16.1,3,10.0,93,11,30.05,6342
193,2009,7,12,10,TRUE,0.154285714,62,28,16.1,2,10.0,65,14,30.07,28764
193,2009,7,12,13,TRUE,0.051428571,62,28,16.1,2,10.0,55,20,30.07,33909
193,2009,7,12,16,TRUE,0.257142857,62,28,16.1,2,10.0,53,28,30.05,21038
193,2009,7,12,19,TRUE,0.462857143,62,28,16.1,2,10.0,67,23,30.04,2011
193,2009,7,12,22,FALSE,0.668571429,62,28,16.1,0,10.0,78,17,30.05,0
194,2009,7,13,1,FALSE,0.774341352,70,28,10.6,0,10.0,83,10,30.02,0
194,2009,7,13,4,TRUE,0.568155785,70,28,10.6,1,10.0,86,6,30.0,0
194,2009,7,13,7,TRUE,0.361970218,70,28,10.6,1,10.0,70,0,30.03,8059
194,2009,7,13,10,TRUE,0.155784651,70,28,10.6,0,10.0,63,3,30.01,28056
194,2009,7,13,13,TRUE,0.050400916,70,28,10.6,0,10.0,28,13,29.95,32729
194,2009,7,13,16,TRUE,0.256586483,70,28,10.6,0,10.0,34,23,29.91,20746
194,2009,7,13,19,TRUE,0.46277205,70,28,10.6,0,10.0,54,24,29.88,1753
194,2009,7,13,22,FALSE,0.668957617,70,28,10.6,0,10.0,65,9,29.89,0
195,2009,7,14,1,FALSE,0.774341352,73,30,10.4,0,10.0,72,5,29.87,0
195,2009,7,14,4,TRUE,0.568155785,73,30,10.4,1,10.0,72,6,29.85,0
195,2009,7,14,7,TRUE,0.361970218,73,30,10.4,1,10.0,63,0,29.86,7896
195,2009,7,14,10,TRUE,0.155784651,73,30,10.4,0,10.0,64,5,29.86,27500
195,2009,7,14,13,TRUE,0.050400916,73,30,10.4,0,10.0,33,13,29.83,32195
195,2009,7,14,16,TRUE,0.256586483,73,30,10.4,0,10.0,43,22,29.81,20315
195,2009,7,14,19,TRUE,0.46277205,73,30,10.4,1,10.0,68,18,29.82,1952
195,2009,7,14,22,FALSE,0.668957617,73,30,10.4,1,10.0,81,11,29.87,0
196,2009,7,15,1,FALSE,0.776119403,62,30,14.7,1,10.0,87,11,29.86,0
196,2009,7,15,4,FALSE,0.56946039,62,30,14.7,1,10.0,90,9,29.88,0
196,2009,7,15,7,TRUE,0.362801378,62,30,14.7,1,10.0,84,10,29.93,2734
196,2009,7,15,10,TRUE,0.156142365,62,30,14.7,1,10.0,63,14,29.96,20080
196,2009,7,15,13,TRUE,0.050516648,62,30,14.7,1,10.0,59,18,29.96,34591
196,2009,7,15,16,TRUE,0.25717566,62,30,14.7,1,10.0,68,23,29.94,21875
196,2009,7,15,19,TRUE,0.463834673,62,30,14.7,1,10.0,83,18,29.96,2232
196,2009,7,15,22,FALSE,0.670493685,62,30,14.7,1,10.0,93,15,29.99,0
197,2009,7,16,1,FALSE,0.777011494,60,30,13.0,1,10.0,96,11,29.99,0
197,2009,7,16,4,FALSE,0.570114943,60,30,13.0,1,10.0,93,10,30.0,0
197,2009,7,16,7,TRUE,0.363218391,60,30,13.0,1,10.0,90,8,30.04,1861
197,2009,7,16,10,TRUE,0.156321839,60,30,13.0,1,10.0,73,13,30.05,26433
197,2009,7,16,13,TRUE,0.050574713,60,30,13.0,1,10.0,59,16,30.03,33639
197,2009,7,16,16,TRUE,0.257471264,60,30,13.0,1,10.0,61,18,29.98,21208
197,2009,7,16,19,TRUE,0.464367816,60,30,13.0,1,10.0,83,20,29.99,1992
197,2009,7,16,22,FALSE,0.671264368,60,30,13.0,1,10.0,90,14,30.03,0
198,2009,7,17,1,FALSE,0.778801843,62,30,13.7,1,10.0,93,13,30.01,0
198,2009,7,17,4,FALSE,0.571428571,62,30,13.7,1,10.0,93,10,30.01,0
198,2009,7,17,7,TRUE,0.3640553,62,30,13.7,1,10.0,83,6,30.03,5203
198,2009,7,17,10,TRUE,0.156682028,62,30,13.7,1,10.0,68,8,30.02,28196
198,2009,7,17,13,TRUE,0.050691244,62,30,13.7,1,10.0,57,17,29.98,32608
198,2009,7,17,16,TRUE,0.258064516,62,30,13.7,2,10.0,63,21,29.93,20628
198,2009,7,17,19,TRUE,0.465437788,62,30,13.7,1,10.0,78,18,29.95,1829
198,2009,7,17,22,FALSE,0.67281106,62,30,13.7,1,10.0,93,15,29.97,0
199,2009,7,18,1,FALSE,0.779700115,64,30,13.0,1,10.0,86,9,29.95,0
199,2009,7,18,4,FALSE,0.572087659,64,30,13.0,1,10.0,90,6,29.93,0
199,2009,7,18,7,TRUE,0.364475202,64,30,13.0,1,10.0,81,6,29.94,4180
199,2009,7,18,10,TRUE,0.156862745,64,30,13.0,2,10.0,59,8,29.94,28174
199,2009,7,18,13,TRUE,0.050749712,64,30,13.0,3,10.0,53,16,29.91,34224
199,2009,7,18,16,TRUE,0.258362168,64,30,13.0,3,10.0,70,23,29.9,18452
199,2009,7,18,19,TRUE,0.465974625,64,30,13.0,2,10.0,84,18,29.89,1810
199,2009,7,18,22,FALSE,0.673587082,64,30,13.0,1,10.0,90,13,29.91,0
200,2009,7,19,1,FALSE,0.780600462,64,30,13.1,2,10.0,90,10,29.9,0
200,2009,7,19,4,FALSE,0.572748268,64,30,13.1,2,10.0,93,11,29.88,0
200,2009,7,19,7,TRUE,0.364896074,64,30,13.1,2,10.0,84,8,29.91,6677
200,2009,7,19,10,TRUE,0.15704388,64,30,13.1,1,10.0,68,7,29.91,27571
200,2009,7,19,13,TRUE,0.050808314,64,30,13.1,1,10.0,51,16,29.88,32484
200,2009,7,19,16,TRUE,0.258660508,64,30,13.1,1,10.0,61,22,29.85,20623
200,2009,7,19,19,TRUE,0.466512702,64,30,13.1,1,9.0,81,16,29.87,1833
200,2009,7,19,22,FALSE,0.674364896,64,30,13.1,2,10.0,83,11,29.94,0
201,2009,7,20,1,FALSE,0.782407407,61,28,14.6,1,10.0,83,11,29.94,0
201,2009,7,20,4,FALSE,0.574074074,61,28,14.6,2,10.0,87,5,29.93,0
201,2009,7,20,7,TRUE,0.365740741,61,28,14.6,1,8.0,87,13,29.96,1553
201,2009,7,20,10,TRUE,0.157407407,61,28,14.6,1,10.0,72,17,30.0,10820
201,2009,7,20,13,TRUE,0.050925926,61,28,14.6,1,10.0,65,18,30.0,34718
201,2009,7,20,16,TRUE,0.259259259,61,28,14.6,1,10.0,70,26,29.97,21487
201,2009,7,20,19,TRUE,0.467592593,61,28,14.6,2,10.0,83,15,29.96,1893
201,2009,7,20,22,FALSE,0.675925926,61,28,14.6,3,10.0,90,15,29.99,0
202,2009,7,21,1,FALSE,0.784222738,59,27,16.1,4,10.0,93,15,29.98,0
202,2009,7,21,4,FALSE,0.575406032,59,27,16.1,4,10.0,93,11,29.97,0
202,2009,7,21,7,TRUE,0.366589327,59,27,16.1,4,9.0,90,17,30.0,692
202,2009,7,21,10,TRUE,0.157772622,59,27,16.1,3,10.0,81,14,30.02,12441
202,2009,7,21,13,TRUE,0.051044084,59,27,16.1,3,10.0,73,23,30.02,32812
202,2009,7,21,16,TRUE,0.259860789,59,27,16.1,2,10.0,72,22,29.98,21404
202,2009,7,21,19,TRUE,0.468677494,59,27,16.1,3,10.0,87,17,29.96,1844
202,2009,7,21,22,FALSE,0.6774942,59,27,16.1,3,10.0,87,17,29.97,0
203,2009,7,22,1,FALSE,0.784222738,59,27,13.7,4,10.0,90,15,29.96,0
203,2009,7,22,4,FALSE,0.575406032,59,27,13.7,4,10.0,90,13,29.96,0
203,2009,7,22,7,TRUE,0.366589327,59,27,13.7,4,10.0,90,8,29.97,987
203,2009,7,22,10,TRUE,0.157772622,59,27,13.7,3,10.0,78,16,29.98,13735
203,2009,7,22,13,TRUE,0.051044084,59,27,13.7,3,10.0,72,17,29.96,34957
203,2009,7,22,16,TRUE,0.259860789,59,27,13.7,2,10.0,70,17,29.92,20826
203,2009,7,22,19,TRUE,0.468677494,59,27,13.7,3,10.0,83,16,29.9,1837
203,2009,7,22,22,FALSE,0.6774942,59,27,13.7,4,10.0,87,9,29.92,0
204,2009,7,23,1,FALSE,0.786046512,60,26,13.6,4,10.0,87,11,29.91,0
204,2009,7,23,4,FALSE,0.576744186,60,26,13.6,4,10.0,90,8,29.9,0
204,2009,7,23,7,TRUE,0.36744186,60,26,13.6,3,10.0,86,8,29.92,1107
204,2009,7,23,10,TRUE,0.158139535,60,26,13.6,1,10.0,67,14,29.92,17409
204,2009,7,23,13,TRUE,0.051162791,60,26,13.6,1,10.0,61,18,29.91,34682
204,2009,7,23,16,TRUE,0.260465116,60,26,13.6,2,10.0,70,20,29.89,21170
204,2009,7,23,19,TRUE,0.469767442,60,26,13.6,4,9.0,83,15,29.9,840
204,2009,7,23,22,FALSE,0.679069767,60,26,13.6,4,10.0,87,14,29.93,0
205,2009,7,24,1,FALSE,0.787878788,59,26,13.1,4,10.0,87,13,29.93,0
205,2009,7,24,4,FALSE,0.578088578,59,26,13.1,4,10.0,86,11,29.93,0
205,2009,7,24,7,TRUE,0.368298368,59,26,13.1,4,10.0,83,9,29.96,1367
205,2009,7,24,10,TRUE,0.158508159,59,26,13.1,4,10.0,78,10,29.97,9148
205,2009,7,24,13,TRUE,0.051282051,59,26,13.1,1,10.0,61,18,29.96,33470
205,2009,7,24,16,TRUE,0.261072261,59,26,13.1,1,10.0,68,22,29.94,19317
205,2009,7,24,19,TRUE,0.470862471,59,26,13.1,4,10.0,81,15,29.95,1149
205,2009,7,24,22,FALSE,0.680652681,59,26,13.1,4,10.0,87,8,29.97,0
206,2009,7,25,1,FALSE,0.789719626,60,29,15.0,4,10.0,86,9,29.97,0
206,2009,7,25,4,FALSE,0.579439252,60,29,15.0,4,10.0,86,8,29.98,0
206,2009,7,25,7,TRUE,0.369158879,60,29,15.0,3,10.0,86,9,29.98,1343
206,2009,7,25,10,TRUE,0.158878505,60,29,15.0,1,10.0,70,14,29.99,21787
206,2009,7,25,13,TRUE,0.051401869,60,29,15.0,1,10.0,63,20,29.96,34459
206,2009,7,25,16,TRUE,0.261682243,60,29,15.0,2,10.0,70,26,29.94,21451
206,2009,7,25,19,TRUE,0.471962617,60,29,15.0,1,9.0,86,20,29.94,1985
206,2009,7,25,22,FALSE,0.682242991,60,29,15.0,1,10.0,93,16,29.99,0
207,2009,7,26,1,FALSE,0.790643275,63,30,13.0,3,10.0,96,15,30.0,0
207,2009,7,26,4,FALSE,0.580116959,63,30,13.0,4,10.0,90,6,30.0,0
207,2009,7,26,7,TRUE,0.369590643,63,30,13.0,4,10.0,87,0,30.03,1683
207,2009,7,26,10,TRUE,0.159064327,63,30,13.0,1,10.0,70,6,30.01,27417
207,2009,7,26,13,TRUE,0.051461988,63,30,13.0,1,10.0,53,13,29.96,33306
207,2009,7,26,16,TRUE,0.261988304,63,30,13.0,2,10.0,65,24,29.93,21065
207,2009,7,26,19,TRUE,0.47251462,63,30,13.0,2,10.0,83,22,29.94,1714
207,2009,7,26,22,FALSE,0.683040936,63,30,13.0,1,10.0,96,15,29.97,0
208,2009,7,27,1,FALSE,0.791569087,61,29,14.2,3,10.0,96,15,29.96,0
208,2009,7,27,4,FALSE,0.580796253,61,29,14.2,3,10.0,96,8,29.96,0
208,2009,7,27,7,TRUE,0.370023419,61,29,14.2,4,9.0,90,8,29.97,620
208,2009,7,27,10,TRUE,0.159250585,61,29,14.2,1,10.0,70,14,29.95,0
208,2009,7,27,13,TRUE,0.051522248,61,29,14.2,1,10.0,59,14,29.9,18889
208,2009,7,27,16,TRUE,0.262295082,61,29,14.2,1,10.0,72,26,29.88,20769
208,2009,7,27,19,TRUE,0.473067916,61,29,14.2,1,10.0,87,20,29.88,1873
208,2009,7,27,22,FALSE,0.683840749,61,29,14.2,3,10.0,90,10,29.91,0
209,2009,7,28,1,FALSE,0.79342723,62,27,12.8,4,10.0,87,11,29.89,0
209,2009,7,28,4,FALSE,0.582159624,62,27,12.8,4,10.0,90,8,29.88,0
209,2009,7,28,7,TRUE,0.370892019,62,27,12.8,4,10.0,90,6,29.9,639
209,2009,7,28,10,TRUE,0.159624413,62,27,12.8,3,10.0,75,13,29.9,7082
209,2009,7,28,13,TRUE,0.051643192,62,27,12.8,1,10.0,68,18,29.86,28694
209,2009,7,28,16,TRUE,0.262910798,62,27,12.8,2,10.0,70,21,29.83,14653
209,2009,7,28,19,TRUE,0.474178404,62,27,12.8,3,10.0,84,15,29.84,828
209,2009,7,28,22,FALSE,0.685446009,62,27,12.8,4,10.0,87,13,29.86,0
210,2009,7,29,1,FALSE,0.795294118,65,27,13.6,4,10.0,84,7,29.85,0
210,2009,7,29,4,FALSE,0.583529412,65,27,13.6,4,10.0,84,8,29.84,0
210,2009,7,29,7,TRUE,0.371764706,65,27,13.6,4,10.0,84,6,29.87,938
210,2009,7,29,10,TRUE,0.16,65,27,13.6,1,10.0,68,14,29.88,10750
210,2009,7,29,13,TRUE,0.051764706,65,27,13.6,1,10.0,59,21,29.86,30473
210,2009,7,29,16,TRUE,0.263529412,65,27,13.6,1,10.0,66,22,29.85,13620
210,2009,7,29,19,TRUE,0.475294118,65,27,13.6,3,9.0,81,17,29.86,771
210,2009,7,29,22,FALSE,0.687058824,65,27,13.6,4,10.0,84,13,29.89,0
211,2009,7,30,1,FALSE,0.797169811,63,26,11.6,4,10.0,87,7,29.89,0
211,2009,7,30,4,FALSE,0.58490566,63,26,11.6,4,10.0,84,9,29.89,0
211,2009,7,30,7,TRUE,0.372641509,63,26,11.6,4,10.0,81,8,29.93,1353
211,2009,7,30,10,TRUE,0.160377358,63,26,11.6,3,10.0,70,15,29.96,10411
211,2009,7,30,13,TRUE,0.051886792,63,26,11.6,1,10.0,66,18,29.95,32389
211,2009,7,30,16,TRUE,0.264150943,63,26,11.6,3,10.0,70,17,29.91,19605
211,2009,7,30,19,TRUE,0.476415094,63,26,11.6,4,9.0,84,14,29.93,2225
211,2009,7,30,22,FALSE,0.688679245,63,26,11.6,4,10.0,87,8,29.95,0
212,2009,7,31,1,FALSE,0.799054374,62,28,12.8,4,10.0,87,8,29.94,0
212,2009,7,31,4,FALSE,0.586288416,62,28,12.8,4,10.0,93,7,29.94,0
212,2009,7,31,7,TRUE,0.373522459,62,28,12.8,4,10.0,87,7,29.98,1276
212,2009,7,31,10,TRUE,0.160756501,62,28,12.8,3,10.0,75,13,29.99,11886
212,2009,7,31,13,TRUE,0.052009456,62,28,12.8,1,10.0,61,16,29.97,34021
212,2009,7,31,16,TRUE,0.264775414,62,28,12.8,2,10.0,70,24,29.92,17733
212,2009,7,31,19,TRUE,0.477541371,62,28,12.8,2,9.0,87,13,29.94,734
212,2009,7,31,22,FALSE,0.690307329,62,28,12.8,3,10.0,93,13,29.96,0
213,2009,8,1,1,FALSE,0.800947867,63,28,13.0,4,9.0,90,13,29.95,0
213,2009,8,1,4,FALSE,0.587677725,63,28,13.0,4,10.0,90,5,29.94,0
213,2009,8,1,7,TRUE,0.374407583,63,28,13.0,4,10.0,87,5,29.97,1974
213,2009,8,1,10,TRUE,0.161137441,63,28,13.0,2,10.0,68,13,29.98,23788
213,2009,8,1,13,TRUE,0.052132701,63,28,13.0,1,10.0,63,24,29.97,34447
213,2009,8,1,16,TRUE,0.265402844,63,28,13.0,2,10.0,73,20,29.97,18771
213,2009,8,1,19,TRUE,0.478672986,63,28,13.0,3,9.0,81,13,29.98,1739
213,2009,8,1,22,FALSE,0.691943128,63,28,13.0,2,10.0,84,10,30.0,0
214,2009,8,2,1,FALSE,0.801897983,63,27,13.5,4,10.0,84,13,29.99,0
214,2009,8,2,4,FALSE,0.588374852,63,27,13.5,4,10.0,90,5,29.99,0
214,2009,8,2,7,TRUE,0.37485172,63,27,13.5,4,10.0,87,11,30.02,610
214,2009,8,2,10,TRUE,0.161328588,63,27,13.5,3,10.0,70,14,30.02,7779
214,2009,8,2,13,TRUE,0.052194543,63,27,13.5,1,10.0,63,16,30.0,30137
214,2009,8,2,16,TRUE,0.265717675,63,27,13.5,1,10.0,65,25,29.97,20887
214,2009,8,2,19,TRUE,0.479240807,63,27,13.5,3,10.0,81,13,29.96,1661
214,2009,8,2,22,FALSE,0.692763938,63,27,13.5,4,10.0,84,16,29.98,0
215,2009,8,3,1,FALSE,0.803804994,64,27,11.5,4,10.0,87,10,29.98,0
215,2009,8,3,4,FALSE,0.589774078,64,27,11.5,4,9.0,90,5,29.99,0
215,2009,8,3,7,TRUE,0.375743163,64,27,11.5,4,10.0,84,6,30.01,1259
215,2009,8,3,10,TRUE,0.161712247,64,27,11.5,4,10.0,70,8,30.02,12757
215,2009,8,3,13,TRUE,0.052318668,64,27,11.5,1,10.0,59,15,30.0,34325
215,2009,8,3,16,TRUE,0.266349584,64,27,11.5,1,10.0,61,17,29.97,20756
215,2009,8,3,19,TRUE,0.480380499,64,27,11.5,1,10.0,75,14,29.97,1509
215,2009,8,3,22,FALSE,0.694411415,64,27,11.5,4,10.0,87,17,29.99,0
216,2009,8,4,1,FALSE,0.805721097,66,27,12.0,4,10.0,93,7,30.01,0
216,2009,8,4,4,FALSE,0.591179976,66,27,12.0,4,10.0,87,3,30.02,0
216,2009,8,4,7,TRUE,0.376638856,66,27,12.0,3,10.0,81,5,30.05,4745
216,2009,8,4,10,TRUE,0.162097735,66,27,12.0,1,10.0,66,11,30.06,22158
216,2009,8,4,13,TRUE,0.052443385,66,27,12.0,0,10.0,52,18,30.03,33187
216,2009,8,4,16,TRUE,0.266984505,66,27,12.0,1,10.0,55,21,29.99,20199
216,2009,8,4,19,TRUE,0.481525626,66,27,12.0,1,10.0,73,18,29.97,1452
216,2009,8,4,22,FALSE,0.696066746,66,27,12.0,1,10.0,84,10,30.0,0
217,2009,8,5,1,FALSE,0.807646356,66,26,14.0,1,10.0,81,16,30.0,0
217,2009,8,5,4,FALSE,0.592592593,66,26,14.0,4,10.0,90,9,30.01,0
217,2009,8,5,7,TRUE,0.377538829,66,26,14.0,4,10.0,84,7,30.01,1428
217,2009,8,5,10,TRUE,0.162485066,66,26,14.0,3,10.0,68,13,30.02,19029
217,2009,8,5,13,TRUE,0.052568698,66,26,14.0,1,10.0,59,17,30.01,34055
217,2009,8,5,16,TRUE,0.267622461,66,26,14.0,2,10.0,68,23,29.98,22084
217,2009,8,5,19,TRUE,0.482676225,66,26,14.0,3,10.0,70,13,29.96,1588
217,2009,8,5,22,FALSE,0.697729988,66,26,14.0,4,10.0,78,10,29.98,0
218,2009,8,6,1,FALSE,0.809580838,66,27,12.9,3,10.0,78,5,29.96,0
218,2009,8,6,4,FALSE,0.594011976,66,27,12.9,4,10.0,81,10,29.97,0
218,2009,8,6,7,TRUE,0.378443114,66,27,12.9,3,10.0,78,9,30.02,3997
218,2009,8,6,10,TRUE,0.162874251,66,27,12.9,3,10.0,57,11,30.04,19430
218,2009,8,6,13,TRUE,0.052694611,66,27,12.9,3,10.0,59,10,30.06,24803
218,2009,8,6,16,TRUE,0.268263473,66,27,12.9,2,10.0,59,15,30.03,20514
218,2009,8,6,19,TRUE,0.483832335,66,27,12.9,2,10.0,73,20,30.02,1481
218,2009,8,6,22,FALSE,0.699401198,66,27,12.9,2,10.0,81,17,30.04,0
219,2009,8,7,1,FALSE,0.81032413,64,27,16.1,3,10.0,87,11,30.03,0
219,2009,8,7,4,FALSE,0.594237695,64,27,16.1,4,10.0,84,16,30.02,0
219,2009,8,7,7,TRUE,0.378151261,64,27,16.1,3,10.0,81,17,30.05,5248
219,2009,8,7,10,TRUE,0.162064826,64,27,16.1,2,10.0,65,11,30.07,24698
219,2009,8,7,13,TRUE,0.054021609,64,27,16.1,2,10.0,61,23,30.06,33210
219,2009,8,7,16,TRUE,0.270108043,64,27,16.1,2,10.0,63,17,30.03,19423
219,2009,8,7,19,TRUE,0.486194478,64,27,16.1,1,10.0,81,20,30.02,1397
219,2009,8,7,22,FALSE,0.702280912,64,27,16.1,1,9.0,87,18,30.03,0
220,2009,8,8,1,FALSE,0.812274368,67,30,9.8,1,9.0,87,7,30.02,0
220,2009,8,8,4,FALSE,0.59566787,67,30,9.8,0,10.0,84,3,30.0,0
220,2009,8,8,7,TRUE,0.379061372,67,30,9.8,0,8.0,81,0,30.02,6035
220,2009,8,8,10,TRUE,0.162454874,67,30,9.8,1,8.0,73,5,30.02,26346
220,2009,8,8,13,TRUE,0.054151625,67,30,9.8,1,10.0,50,18,29.98,31908
220,2009,8,8,16,TRUE,0.270758123,67,30,9.8,1,10.0,55,16,29.95,19265
220,2009,8,8,19,TRUE,0.487364621,67,30,9.8,2,9.0,78,18,29.94,1425
220,2009,8,8,22,FALSE,0.703971119,67,30,9.8,1,10.0,84,9,29.96,0
221,2009,8,9,1,FALSE,0.814234017,71,29,9.7,0,10.0,84,5,29.93,0
221,2009,8,9,4,FALSE,0.597104946,71,29,9.7,0,10.0,87,0,29.93,0
221,2009,8,9,7,TRUE,0.379975875,71,29,9.7,0,9.0,75,0,29.94,5801
221,2009,8,9,10,TRUE,0.162846803,71,29,9.7,1,9.0,73,5,29.95,25690
221,2009,8,9,13,TRUE,0.054282268,71,29,9.7,1,10.0,32,20,29.91,31531
221,2009,8,9,16,TRUE,0.271411339,71,29,9.7,1,10.0,47,20,29.88,18938
221,2009,8,9,19,TRUE,0.48854041,71,29,9.7,2,10.0,73,15,29.85,1329
221,2009,8,9,22,FALSE,0.705669481,71,29,9.7,0,10.0,75,9,29.88,0
222,2009,8,10,1,FALSE,0.816203144,73,30,10.3,0,10.0,78,5,29.88,0
222,2009,8,10,4,FALSE,0.598548972,73,30,10.3,0,10.0,84,5,29.88,0
222,2009,8,10,7,TRUE,0.3808948,73,30,10.3,0,10.0,75,0,29.92,6044
222,2009,8,10,10,TRUE,0.163240629,73,30,10.3,1,10.0,66,5,29.94,25211
222,2009,8,10,13,TRUE,0.054413543,73,30,10.3,1,10.0,44,21,29.92,31366
222,2009,8,10,16,TRUE,0.272067715,73,30,10.3,2,10.0,55,20,29.91,17623
222,2009,8,10,19,TRUE,0.489721886,73,30,10.3,2,10.0,78,18,29.91,906
222,2009,8,10,22,FALSE,0.707376058,73,30,10.3,1,10.0,87,10,29.96,0
223,2009,8,11,1,FALSE,0.818181818,66,30,9.3,2,10.0,90,8,29.97,0
223,2009,8,11,4,FALSE,0.6,66,30,9.3,2,10.0,90,5,29.98,0
223,2009,8,11,7,TRUE,0.381818182,66,30,9.3,1,10.0,84,0,30.02,744
223,2009,8,11,10,TRUE,0.163636364,66,30,9.3,1,10.0,70,7,30.03,11209
223,2009,8,11,13,TRUE,0.054545455,66,30,9.3,3,10.0,61,21,30.02,27606
223,2009,8,11,16,TRUE,0.272727273,66,30,9.3,1,10.0,70,18,30.0,17905
223,2009,8,11,19,TRUE,0.490909091,66,30,9.3,3,10.0,87,13,30.0,1346
223,2009,8,11,22,FALSE,0.709090909,66,30,9.3,2,10.0,90,8,30.01,0
224,2009,8,12,1,FALSE,0.820170109,71,29,12.5,2,10.0,90,5,30.0,0
224,2009,8,12,4,FALSE,0.60145808,71,29,12.5,2,10.0,93,7,29.99,0
224,2009,8,12,7,TRUE,0.382746051,71,29,12.5,3,10.0,90,0,30.0,6343
224,2009,8,12,10,TRUE,0.164034022,71,29,12.5,1,10.0,73,3,30.01,27323
224,2009,8,12,13,TRUE,0.054678007,71,29,12.5,1,10.0,42,22,29.98,32295
224,2009,8,12,16,TRUE,0.273390036,71,29,12.5,1,10.0,50,31,29.94,19187
224,2009,8,12,19,TRUE,0.492102066,71,29,12.5,3,10.0,53,14,29.93,1318
224,2009,8,12,22,FALSE,0.710814095,71,29,12.5,1,10.0,73,10,29.96,0
225,2009,8,13,1,FALSE,0.820950061,67,28,21.2,2,10.0,78,14,29.95,0
225,2009,8,13,4,FALSE,0.601705238,67,28,21.2,2,10.0,90,15,29.94,0
225,2009,8,13,7,TRUE,0.382460414,67,28,21.2,1,10.0,81,16,29.97,6406
225,2009,8,13,10,TRUE,0.163215591,67,28,21.2,1,10.0,63,17,29.98,27136
225,2009,8,13,13,TRUE,0.056029233,67,28,21.2,1,10.0,48,28,29.97,32235
225,2009,8,13,16,TRUE,0.275274056,67,28,21.2,1,10.0,48,26,29.93,19164
225,2009,8,13,19,TRUE,0.494518879,67,28,21.2,0,10.0,61,28,29.91,1110
225,2009,8,13,22,FALSE,0.713763703,67,28,21.2,2,10.0,72,20,29.94,0
226,2009,8,14,1,FALSE,0.82396088,63,26,19.3,2,10.0,72,18,29.96,0
226,2009,8,14,4,FALSE,0.60391198,63,26,19.3,2,10.0,72,24,29.95,0
226,2009,8,14,7,TRUE,0.383863081,63,26,19.3,1,10.0,72,17,29.97,6524
