id,carat,cut,color,clarity,depth,table,x,y,z,price
32561,1.23,Ideal,H,SI1,61.7,55.0,6.94,6.9,4.27,6750
32562,0.5,Very Good,G,VVS1,60.9,57.0,5.1,5.15,3.12,1843
32563,1.02,Ideal,G,VS1,61.4,57.0,6.45,6.49,3.98,7055
32564,0.7,Ideal,I,VVS2,62.1,58.0,5.63,5.68,3.51,2276
32565,0.42,Ideal,G,VVS1,61.2,56.0,4.85,4.86,2.97,1179
32566,1.01,Fair,E,VS2,65.3,59.0,6.15,6.1,4.0,5882
32567,0.66,Ideal,H,SI1,62.4,58.0,5.53,5.56,3.46,1609
32568,1.2,Very Good,G,SI1,63.4,55.0,6.72,6.65,4.24,4520
32569,0.3,Ideal,E,VS2,60.2,57.0,4.38,4.36,2.63,844
32570,0.57,Very Good,H,VVS2,60.2,56.0,5.41,5.44,3.27,1726
32571,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,567
32572,0.61,Premium,I,VS1,60.0,61.0,5.53,5.5,3.31,1614
32573,1.15,Ideal,G,VS2,61.4,57.0,6.78,6.74,4.15,6492
32574,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,802
32575,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1438
32576,0.9,Good,I,SI1,63.5,59.0,6.05,6.1,3.86,3176
32577,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,2100
32578,0.5,Very Good,G,VS1,61.3,58.0,5.03,5.09,3.1,1592
32579,2.12,Very Good,H,SI1,60.7,55.0,8.28,8.36,5.05,18118
32580,0.3,Ideal,E,VS1,62.1,57.0,4.3,4.33,2.68,670
32581,0.72,Ideal,G,VS1,60.4,57.0,5.81,5.84,3.52,3478
32582,0.32,Ideal,E,VS1,61.7,57.0,4.39,4.42,2.72,758
32583,0.71,Premium,G,SI2,59.9,59.0,5.82,5.79,3.48,1808
32584,1.78,Premium,H,SI2,61.0,61.0,7.88,7.82,4.79,10666
32585,0.72,Ideal,H,SI1,61.8,54.0,5.76,5.8,3.57,2359
32586,1.64,Fair,G,I1,64.5,60.0,7.44,7.35,4.76,4849
32587,0.91,Ideal,G,SI1,61.8,57.0,6.16,6.2,3.82,4049
32588,0.59,Ideal,G,VVS1,61.5,57.0,5.36,5.4,3.31,2322
32589,1.01,Good,G,VVS2,62.4,61.0,6.34,6.38,3.97,7137
32590,0.55,Ideal,H,SI1,60.8,56.0,5.3,5.33,3.23,1584
32591,0.74,Premium,E,SI2,59.0,55.0,6.03,5.94,3.53,2447
32592,0.4,Premium,F,SI1,62.7,57.0,4.7,4.68,2.94,945
32593,0.7,Very Good,F,VS2,63.0,58.0,5.59,5.62,3.53,2507
32594,0.42,Premium,D,SI1,62.1,59.0,4.77,4.79,2.97,810
32595,0.41,Ideal,E,VVS2,62.5,57.0,4.71,4.76,2.96,1013
32596,1.04,Good,I,SI2,59.9,64.0,6.51,6.45,3.88,2970
32597,0.34,Very Good,I,SI1,59.2,61.0,4.57,4.58,2.71,447
32598,0.92,Ideal,J,SI1,62.3,56.0,6.24,6.29,3.9,3170
32599,0.31,Premium,G,VVS1,61.1,58.0,4.35,4.32,2.65,1046
32600,0.35,Ideal,D,VS2,62.5,55.0,4.55,4.5,2.83,1063
32601,0.3,Ideal,F,VS1,61.0,56.0,4.35,4.37,2.66,570
32602,0.7,Very Good,H,SI1,59.2,59.0,5.79,5.86,3.45,2018
32603,1.08,Very Good,E,SI2,63.5,56.0,6.53,6.48,4.13,3726
32604,0.33,Ideal,E,VS2,62.8,56.0,4.45,4.41,2.78,928
32605,0.63,Premium,F,SI2,60.3,61.0,5.55,5.5,3.33,1351
32606,0.53,Ideal,E,SI1,61.2,54.0,5.21,5.25,3.2,1303
32607,1.7,Premium,I,SI1,62.0,59.0,7.59,7.64,4.72,10331
32608,0.5,Very Good,G,VVS2,61.4,57.0,5.1,5.16,3.15,1813
32609,0.71,Very Good,D,SI1,61.1,56.0,5.74,5.78,3.52,2724
32610,1.53,Premium,G,VS2,59.9,61.0,7.54,7.45,4.49,13206
32611,1.55,Very Good,H,SI2,62.5,61.0,7.31,7.34,4.58,8174
32612,0.33,Ideal,E,VVS2,61.8,56.0,4.46,4.44,2.75,953
32613,1.05,Ideal,G,VS2,61.9,56.0,6.52,6.56,4.05,6486
32614,0.93,Good,I,VS2,58.2,60.0,6.41,6.48,3.75,3946
32615,0.34,Ideal,E,VVS2,60.9,56.0,4.52,4.54,2.76,838
32616,1.05,Very Good,G,SI2,62.6,62.0,6.45,6.49,4.05,4516
32617,0.41,Good,D,SI1,63.8,56.0,4.72,4.68,3.0,947
32618,0.5,Premium,F,VS2,62.1,58.0,5.1,5.01,3.14,1654
32619,0.59,Ideal,F,VVS2,61.7,56.0,5.38,5.41,3.33,2551
32620,0.91,Ideal,H,SI2,60.6,57.0,6.3,6.26,3.81,3854
32621,1.09,Ideal,G,VS1,60.4,58.0,6.67,6.7,4.04,8296
32622,1.03,Fair,H,SI2,66.3,57.0,6.35,6.25,4.18,3749
32623,0.57,Premium,E,SI1,59.4,58.0,5.42,5.38,3.21,1613
32624,1.53,Ideal,F,SI1,61.6,56.0,7.39,7.34,4.54,12109
32625,0.54,Ideal,F,VVS2,62.1,54.0,5.24,5.26,3.26,2180
32626,0.34,Premium,D,SI2,60.8,60.0,4.49,4.53,2.74,507
32627,1.22,Very Good,F,VVS2,60.7,62.0,6.81,6.84,4.14,10719
32628,0.79,Very Good,D,SI2,62.8,59.0,5.86,5.9,3.69,2823
32629,0.5,Premium,D,SI1,62.2,59.0,5.13,5.1,3.18,1654
32630,0.54,Very Good,F,SI1,60.2,56.0,5.28,5.39,3.21,1404
32631,0.42,Premium,E,SI2,61.8,61.0,4.84,4.8,2.98,778
32632,0.46,Ideal,E,VS1,62.2,54.0,4.9,4.94,3.06,1393
32633,2.22,Premium,J,VS1,60.0,60.0,8.49,8.43,5.08,18706
32634,0.33,Premium,H,VS1,61.0,59.0,4.5,4.45,2.73,743
32635,0.9,Very Good,I,VS2,61.6,57.0,6.13,6.17,3.79,3581
32636,2.03,Ideal,H,SI2,61.9,57.0,8.14,8.1,5.03,11379
32637,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1641
32638,0.59,Very Good,F,SI1,61.4,58.0,5.39,5.45,3.33,1595
32639,0.72,Very Good,H,VS2,60.8,59.0,5.74,5.77,3.55,2550
32640,1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,3599
32641,1.01,Ideal,E,VVS2,60.0,55.0,6.56,6.6,3.95,9310
32642,1.17,Ideal,G,SI2,62.0,55.0,6.81,6.74,4.2,5012
32643,0.26,Ideal,D,VVS2,62.5,56.0,4.08,4.11,2.56,599
32644,0.95,Very Good,J,VS1,62.4,57.0,6.25,6.29,3.91,3365
32645,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1647
32646,0.9,Very Good,F,SI1,60.4,60.0,6.23,6.29,3.78,3950
32647,0.36,Ideal,D,VS2,61.7,55.0,4.58,4.6,2.83,852
32648,0.43,Good,F,SI1,63.6,53.0,4.83,4.79,3.06,948
32649,0.33,Very Good,E,VVS1,61.5,57.0,4.44,4.48,2.75,1103
32650,0.4,Premium,E,VS1,60.4,59.0,4.81,4.76,2.89,1125
32651,0.29,Very Good,G,VS2,61.5,58.0,4.25,4.27,2.62,712
32652,1.01,Premium,G,VS1,62.7,56.0,6.46,6.36,4.02,6441
32653,0.31,Ideal,I,SI1,63.0,57.0,4.34,4.32,2.73,523
32654,0.26,Ideal,G,SI1,62.0,55.0,4.08,4.11,2.54,394
32655,1.07,Premium,G,SI2,62.9,59.0,6.58,6.51,4.12,4401
32656,1.02,Good,F,SI1,63.7,61.0,6.27,6.23,3.98,4678
32657,1.23,Very Good,H,SI1,62.3,58.0,6.79,6.83,4.24,6542
32658,0.57,Very Good,I,VS2,62.2,55.0,5.33,5.34,3.32,1267
32659,1.51,Premium,G,SI1,60.6,58.0,7.47,7.39,4.5,10020
32660,0.38,Ideal,G,VS2,60.4,57.0,4.68,4.71,2.83,726
32661,0.31,Ideal,E,VS1,60.2,56.0,4.39,4.44,2.66,626
32662,0.39,Ideal,F,VVS2,61.3,56.0,4.73,4.77,2.91,988
32663,0.52,Ideal,F,VS2,61.3,57.0,5.22,5.19,3.19,1624
32664,0.71,Ideal,G,SI1,61.3,55.0,5.73,5.79,3.53,3007
32665,0.31,Ideal,E,VS1,61.9,56.0,4.34,4.32,2.68,942
32666,0.37,Premium,F,VS2,61.2,58.0,4.69,4.63,2.85,957
32667,1.05,Ideal,G,VS1,62.2,53.0,6.51,6.55,4.06,7270
32668,0.31,Very Good,F,VVS2,62.0,56.0,4.36,4.39,2.71,754
32669,0.32,Ideal,E,VS2,62.9,56.0,4.39,4.36,2.75,900
32670,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,526
32671,0.44,Very Good,F,SI2,61.9,59.0,4.85,4.9,3.02,711
32672,0.33,Ideal,D,VS2,61.8,56.0,4.44,4.4,2.73,1002
32673,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2537
32674,0.79,Ideal,E,SI1,62.3,55.0,5.9,5.94,3.69,2946
32675,0.34,Very Good,E,SI1,63.3,57.0,4.47,4.44,2.82,714
32676,0.43,Premium,F,SI1,62.4,56.0,4.84,4.81,3.01,1016
32677,0.33,Ideal,G,IF,61.7,55.0,4.47,4.45,2.75,1052
32678,0.7,Ideal,G,VS1,61.1,56.0,5.72,5.74,3.5,3017
32679,1.0,Premium,F,I1,58.9,60.0,6.6,6.55,3.87,2841
32680,0.7,Very Good,I,VS2,62.1,56.0,5.7,5.74,3.55,2188
32681,2.04,Ideal,H,SI2,61.5,57.0,8.15,8.18,5.02,16800
32682,0.56,Ideal,I,SI1,61.3,56.0,5.28,5.31,3.25,1343
32683,1.51,Premium,F,VS2,62.0,62.0,7.35,7.23,4.52,13771
32684,0.54,Very Good,D,SI2,63.2,57.0,5.19,5.16,3.27,1343
32685,0.3,Very Good,G,VVS2,61.6,60.0,4.24,4.27,2.62,684
32686,0.4,Premium,E,SI1,60.9,56.0,4.8,4.76,2.91,945
32687,1.01,Premium,G,VS2,63.0,56.0,6.41,6.35,4.02,5864
32688,1.15,Premium,H,SI2,62.9,56.0,6.7,6.59,4.18,4959
32689,0.56,Ideal,D,VS1,60.4,56.0,5.33,5.36,3.23,1924
32690,0.3,Premium,G,SI1,61.4,57.0,4.35,4.31,2.66,574
32691,0.7,Premium,E,SI1,59.7,60.0,5.81,5.79,3.46,2394
32692,1.02,Premium,E,VVS1,61.5,59.0,6.41,6.46,3.96,11062
32693,0.35,Ideal,D,SI2,62.2,56.0,4.55,4.52,2.82,669
32694,1.01,Good,E,VS2,62.6,58.0,6.33,6.36,3.97,6221
32695,1.24,Premium,J,VS2,62.0,58.0,6.87,6.91,4.27,5128
32696,0.53,Ideal,D,VS2,61.2,56.0,5.23,5.2,3.19,1956
32697,0.72,Good,F,SI1,63.4,58.0,5.66,5.69,3.6,2647
32698,0.7,Very Good,G,SI1,64.3,56.0,5.56,5.58,3.58,2517
32699,1.0,Good,J,SI1,63.9,60.0,6.26,6.19,3.98,3679
32700,0.43,Ideal,E,VS2,62.1,56.0,4.83,4.87,3.01,981
32701,2.04,Fair,E,SI2,65.4,55.0,7.87,7.93,5.17,12799
32702,1.0,Good,F,VS2,62.5,57.0,6.34,6.42,3.99,5592
32703,0.3,Premium,H,VVS1,62.5,59.0,4.29,4.26,2.67,878
32704,0.92,Premium,D,SI2,62.4,60.0,6.25,6.21,3.89,4096
32705,0.36,Ideal,D,SI1,62.5,56.0,4.57,4.55,2.85,851
32706,0.31,Premium,I,SI1,61.5,59.0,4.37,4.35,2.68,523
32707,0.52,Ideal,G,VS1,62.4,56.0,5.15,5.11,3.2,1815
32708,0.27,Ideal,E,VS2,62.7,55.0,4.15,4.18,2.61,470
32709,0.7,Very Good,F,SI1,62.2,58.0,5.66,5.69,3.53,2230
32710,0.32,Ideal,G,VVS1,62.1,54.0,4.4,4.43,2.74,802
32711,0.5,Ideal,E,VS2,60.0,57.0,5.15,5.12,3.08,1746
32712,0.3,Good,E,SI1,63.2,57.0,4.25,4.3,2.7,526
32713,0.42,Premium,G,VS1,62.5,59.0,4.79,4.72,2.97,984
32714,1.52,Premium,F,VS2,61.4,58.0,7.42,7.37,4.54,15792
32715,1.0,Very Good,D,VS2,63.5,57.0,6.37,6.32,4.03,6776
32716,2.03,Good,H,SI2,59.6,61.0,8.16,8.21,4.88,14720
32717,0.31,Ideal,E,VS2,62.0,56.0,4.36,4.38,2.71,589
32718,1.07,Ideal,H,I1,62.1,55.0,6.55,6.59,4.08,3412
32719,0.9,Very Good,D,VS1,59.1,60.0,6.24,6.28,3.7,5795
32720,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,4113
32721,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,17191
32722,2.01,Premium,H,SI1,60.0,60.0,8.16,8.13,4.89,12271
32723,2.18,Ideal,I,VS2,62.0,57.0,8.35,8.24,5.14,13769
32724,1.11,Ideal,G,SI1,60.8,57.0,6.83,6.77,4.14,6065
32725,1.07,Ideal,D,VS2,62.5,57.0,6.48,6.51,4.06,8202
32726,0.52,Ideal,F,SI1,62.0,55.0,5.14,5.17,3.19,1383
32727,0.41,Good,E,VS2,61.1,61.0,4.77,4.82,2.93,982
32728,1.24,Ideal,G,VVS2,61.2,56.0,6.88,6.92,4.22,9362
32729,0.3,Ideal,D,VS2,62.3,58.0,4.25,4.29,2.66,670
32730,0.32,Ideal,H,VVS1,61.2,56.0,4.44,4.48,2.73,708
32731,2.01,Very Good,I,VS2,59.2,62.0,8.14,8.17,4.83,16626
32732,0.32,Premium,G,VS2,61.5,58.0,4.4,4.35,2.69,720
32733,0.26,Very Good,F,VS2,61.4,56.0,4.09,4.12,2.53,499
32734,0.58,Ideal,E,VVS2,62.1,56.0,5.33,5.36,3.32,2529
32735,0.91,Fair,E,SI2,64.5,60.0,6.04,5.96,3.87,3119
32736,1.93,Premium,H,VS1,60.5,60.0,8.06,7.98,4.85,17096
32737,1.05,Premium,F,SI2,62.3,56.0,6.55,6.51,4.07,4363
32738,0.45,Good,D,VS2,63.7,61.0,4.81,4.73,3.04,1197
32739,0.53,Ideal,E,VS2,60.8,55.0,5.26,5.3,3.21,1707
32740,0.57,Ideal,E,VS1,61.6,55.0,5.32,5.36,3.29,1884
32741,1.24,Very Good,H,SI2,60.0,58.0,6.99,7.05,4.21,5858
32742,0.5,Ideal,E,VS2,61.4,57.0,5.08,5.11,3.13,1624
32743,0.97,Ideal,J,VS1,61.3,57.0,6.37,6.41,3.92,4278
32744,1.59,Premium,F,VS2,60.2,60.0,7.62,7.59,4.58,15602
32745,1.33,Premium,I,SI2,62.3,59.0,7.01,6.98,4.36,5765
32746,0.31,Premium,H,VS1,61.1,59.0,4.36,4.35,2.66,698
32747,1.2,Premium,H,VS2,62.8,58.0,6.75,6.7,4.22,6416
32748,0.9,Very Good,I,VS1,63.3,59.0,6.1,6.06,3.85,3580
32749,0.34,Very Good,I,VVS2,61.3,57.0,4.49,4.52,2.76,596
32750,0.31,Very Good,I,VS2,60.8,60.0,4.37,4.42,2.67,435
32751,0.41,Ideal,H,VVS1,61.4,56.0,4.77,4.8,2.94,1043
32752,0.37,Ideal,E,VVS2,61.8,54.0,4.6,4.63,2.85,844
32753,0.54,Ideal,G,VS2,62.0,54.0,5.22,5.27,3.25,1580
32754,0.41,Ideal,D,VS1,61.9,56.0,4.76,4.8,2.96,1427
32755,1.5,Very Good,G,SI2,60.7,61.0,7.33,7.36,4.46,8580
32756,0.31,Ideal,F,IF,62.2,54.0,4.37,4.41,2.73,914
32757,0.34,Good,E,SI1,63.9,56.0,4.44,4.48,2.85,596
32758,0.41,Ideal,E,VVS2,62.0,55.0,4.73,4.79,2.95,918
32759,0.53,Ideal,G,VVS2,61.4,57.0,5.17,5.2,3.18,2250
32760,0.44,Premium,G,SI1,61.9,58.0,4.87,4.83,3.0,990
32761,0.34,Ideal,G,VS2,61.9,55.0,4.49,4.53,2.79,596
32762,1.04,Ideal,I,VS2,62.9,56.0,6.5,6.41,4.06,4013
32763,1.05,Ideal,G,VVS2,62.2,56.0,6.49,6.53,4.05,8645
32764,0.3,Ideal,E,VS2,62.4,56.0,4.28,4.25,2.66,844
32765,0.31,Premium,H,VVS2,61.2,59.0,4.34,4.38,2.67,625
32766,1.06,Ideal,G,VVS1,61.6,57.0,6.53,6.55,4.03,8488
32767,0.5,Ideal,E,SI1,61.9,55.0,5.18,5.12,3.19,1409
32768,0.33,Premium,I,VS1,59.5,60.0,4.5,4.54,2.69,521
32769,0.3,Good,F,SI2,63.3,55.0,4.29,4.33,2.73,394
32770,0.37,Ideal,E,VVS2,62.2,56.0,4.63,4.6,2.87,1082
32771,0.48,Good,F,VS1,61.5,60.7,4.99,5.05,3.09,1268
32772,0.32,Premium,E,SI2,61.2,58.0,4.39,4.44,2.7,449
32773,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,3881
32774,0.35,Very Good,F,VVS1,62.3,56.0,4.53,4.57,2.83,909
32775,0.41,Ideal,H,VVS1,60.5,55.0,4.83,4.89,2.94,971
32776,1.0,Ideal,E,SI2,61.9,56.0,6.43,6.4,3.97,4760
32777,0.73,Ideal,I,VVS1,61.9,55.0,5.78,5.82,3.59,2575
32778,0.33,Ideal,G,VS2,62.6,56.0,4.41,4.38,2.75,743
32779,1.9,Very Good,J,SI1,59.2,58.0,8.1,8.21,4.83,9540
32780,0.8,Premium,E,SI2,59.1,61.0,6.03,5.99,3.55,2304
32781,0.71,Ideal,I,SI1,62.1,55.0,5.67,5.73,3.55,2319
32782,0.76,Premium,H,SI1,60.0,60.0,5.8,5.76,3.76,2425
32783,0.42,Ideal,G,VVS1,61.6,55.0,4.82,4.85,2.98,1179
32784,1.03,Premium,G,SI1,60.1,60.0,6.55,6.52,3.93,5581
32785,1.01,Very Good,E,SI1,59.9,59.0,6.46,6.49,3.88,5224
32786,0.4,Premium,E,VS1,62.5,58.0,4.72,4.69,2.94,1125
32787,1.01,Very Good,F,VS2,61.5,54.0,6.45,6.5,3.98,7370
32788,0.54,Good,E,SI1,61.5,56.0,5.22,5.26,3.23,1600
32789,0.72,Ideal,H,VVS2,60.9,56.0,5.78,5.84,3.54,3475
32790,1.01,Premium,H,VS2,62.3,58.0,6.45,6.36,3.99,4412
32791,1.36,Good,F,SI1,57.5,60.0,7.36,7.31,4.22,7197
32792,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,8020
32793,1.53,Ideal,H,SI1,61.9,58.0,7.38,7.42,4.58,8289
32794,1.14,Premium,I,SI1,60.4,60.0,6.78,6.73,4.08,4596
32795,0.54,Ideal,E,SI1,61.5,56.0,5.31,5.26,3.25,1594
32796,1.01,Fair,F,VS2,69.0,61.0,6.06,5.99,4.16,6041
32797,2.08,Premium,H,SI1,62.6,59.0,8.13,8.1,5.08,17778
32798,2.16,Ideal,I,SI1,62.0,56.0,8.28,8.3,5.14,18029
32799,1.09,Very Good,F,SI2,58.6,63.0,6.73,6.78,3.96,4629
32800,1.61,Ideal,I,VS2,61.7,56.0,7.52,7.62,4.67,11826
32801,0.57,Ideal,F,VS2,62.3,55.0,5.36,5.3,3.32,1760
32802,0.92,Very Good,F,SI1,62.7,57.0,6.14,6.2,3.87,4037
32803,0.9,Ideal,E,SI1,61.9,54.0,6.19,6.22,3.84,5373
32804,0.71,Premium,H,VS1,62.4,58.0,5.73,5.68,3.56,2572
32805,0.36,Ideal,E,VS2,61.7,55.0,4.57,4.63,2.84,789
32806,0.32,Premium,E,VS2,61.0,59.0,4.44,4.45,2.71,702
32807,1.56,Ideal,H,SI1,62.2,55.0,7.41,7.45,4.62,12082
32808,0.56,Ideal,G,IF,62.2,54.0,5.3,5.34,3.31,2321
32809,0.31,Ideal,E,SI1,61.9,53.0,4.36,4.4,2.71,516
32810,0.7,Ideal,G,SI2,62.4,56.0,5.65,5.67,3.53,2092
32811,0.32,Very Good,G,VS1,62.1,56.0,4.4,4.43,2.74,645
32812,2.2,Good,H,SI2,63.6,58.0,8.21,8.17,5.21,13919
32813,0.9,Good,F,VS2,64.3,57.0,6.07,6.09,3.91,4617
32814,0.29,Premium,E,VVS1,60.9,61.0,4.27,4.23,2.59,807
32815,0.5,Premium,F,I1,61.9,58.0,5.15,5.05,3.15,851
32816,0.53,Good,H,SI1,63.9,55.0,5.14,5.19,3.3,1132
32817,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,814
32818,0.74,Premium,F,SI1,61.4,59.0,5.82,5.81,3.57,2671
32819,0.31,Premium,G,VVS1,58.0,62.0,4.47,4.42,2.58,977
32820,1.01,Ideal,E,SI1,62.0,56.0,6.41,6.47,3.99,5534
32821,0.38,Ideal,F,VVS2,61.3,56.2,4.69,4.71,2.88,1010
32822,1.52,Ideal,G,SI1,60.3,57.0,7.58,7.48,4.54,11028
32823,0.31,Ideal,F,SI1,62.3,56.0,4.35,4.32,2.7,663
32824,1.5,Very Good,E,SI2,63.3,57.0,7.28,7.23,4.59,7728
32825,0.7,Premium,F,VVS2,62.2,56.0,5.72,5.63,3.53,3018
32826,0.35,Premium,G,VS1,61.7,61.0,4.52,4.49,2.78,906
32827,0.3,Ideal,G,IF,62.3,52.8,4.29,4.33,2.69,830
32828,0.3,Very Good,G,VS1,62.0,60.0,4.23,4.28,2.64,605
32829,0.54,Ideal,F,VS1,62.2,55.0,5.23,5.25,3.26,1799
32830,2.0,Premium,I,SI2,62.3,57.0,8.12,8.05,5.03,10528
32831,0.61,Very Good,I,VVS2,62.0,54.4,5.47,5.51,3.4,1773
32832,2.01,Ideal,J,VS1,60.9,56.0,8.14,8.18,4.97,16319
32833,1.01,Ideal,G,VS2,62.0,57.0,6.4,6.44,3.98,6295
32834,0.23,Very Good,D,VVS2,62.2,58.0,3.94,3.97,2.46,530
32835,0.39,Ideal,D,VS1,62.0,57.0,4.71,4.67,2.91,1170
32836,0.57,Premium,F,SI1,59.5,58.0,5.43,5.36,3.21,1571
32837,0.31,Premium,F,IF,61.5,58.0,4.35,4.33,2.67,1046
32838,0.52,Ideal,G,VS1,61.6,54.0,5.21,5.24,3.22,1721
32839,0.91,Good,I,VS2,64.2,55.0,6.13,6.09,3.92,3287
32840,0.31,Ideal,F,VS1,61.4,55.0,4.39,4.4,2.7,821
32841,1.13,Premium,G,SI1,60.9,60.0,6.76,6.67,4.09,5376
32842,0.56,Premium,I,VVS1,62.4,56.0,5.28,5.24,3.28,1698
32843,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,3649
32844,2.3,Very Good,I,SI2,60.6,60.0,8.51,8.56,5.17,14603
32845,0.41,Ideal,J,VVS1,62.0,57.0,4.73,4.79,2.95,775
32846,0.3,Ideal,D,VS2,62.5,57.0,4.29,4.25,2.67,911
32847,1.01,Very Good,E,SI1,63.1,57.0,6.4,6.37,4.03,5973
32848,1.21,Ideal,G,VS2,60.1,57.0,6.94,6.98,4.18,9873
32849,0.36,Very Good,E,SI2,62.6,57.0,4.5,4.54,2.83,505
32850,0.55,Ideal,G,VVS2,62.0,53.8,5.25,5.28,3.27,2064
32851,0.28,Premium,H,VVS1,59.9,62.0,4.28,4.23,2.55,646
32852,0.72,Very Good,I,VVS2,61.7,55.0,5.76,5.81,3.57,2532
32853,1.1,Very Good,I,SI1,63.5,57.0,6.55,6.53,4.15,3573
32854,0.56,Ideal,E,VS2,61.6,57.0,5.32,5.3,3.27,1747
32855,2.12,Ideal,D,SI2,62.9,55.0,8.17,8.14,5.13,12707
32856,0.84,Ideal,G,SI1,62.4,57.0,6.06,6.03,3.77,3279
32857,0.42,Premium,G,VS2,60.6,58.0,4.83,4.88,2.94,847
32858,2.02,Premium,F,SI2,61.3,59.0,8.15,8.11,4.98,18274
32859,0.32,Ideal,E,IF,61.1,58.0,4.42,4.45,2.71,1018
32860,0.3,Ideal,E,VVS1,62.1,57.0,4.27,4.3,2.66,862
32861,0.71,Very Good,H,IF,60.2,61.0,5.76,5.8,3.48,3444
32862,1.19,Fair,H,SI1,64.4,58.0,6.69,6.64,4.29,5622
32863,1.08,Ideal,H,VS2,62.1,56.0,6.59,6.56,4.08,5839
32864,1.2,Very Good,G,VS2,62.0,55.0,6.8,6.84,4.23,7318
32865,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4240
32866,0.55,Good,E,VS2,60.3,61.0,5.31,5.37,3.22,1715
32867,0.24,Very Good,F,VVS2,62.8,58.0,3.95,3.98,2.49,552
32868,0.61,Very Good,J,SI1,60.8,58.0,5.46,5.49,3.33,1149
32869,1.28,Premium,G,SI2,62.6,58.0,6.94,6.89,4.33,6236
32870,1.19,Premium,G,SI2,58.9,60.0,7.0,6.92,4.09,4758
32871,1.5,Premium,F,SI1,62.1,60.0,7.32,7.27,4.53,8770
32872,0.41,Premium,F,SI1,61.0,60.0,4.81,4.77,2.92,969
32873,0.39,Ideal,F,IF,61.0,56.0,4.72,4.75,2.89,1377
32874,0.31,Ideal,G,VVS1,61.6,56.0,4.39,4.35,2.69,1046
32875,0.52,Premium,G,VVS1,59.2,58.0,5.31,5.28,3.14,2153
32876,0.5,Ideal,D,SI1,61.9,57.0,5.08,5.06,3.14,1654
32877,0.31,Ideal,E,VVS1,61.7,55.0,4.38,4.4,2.71,1105
32878,1.34,Very Good,J,VS1,63.0,57.0,6.9,7.01,4.38,6237
32879,0.4,Very Good,G,VS1,61.8,58.0,4.69,4.72,2.91,822
32880,0.31,Ideal,H,VVS2,62.5,55.0,4.37,4.34,2.72,802
32881,1.28,Good,H,SI2,63.6,56.0,6.92,6.78,4.37,5018
32882,0.51,Premium,E,SI1,60.8,57.0,5.24,5.19,3.17,1546
32883,1.51,Very Good,G,SI2,62.4,56.0,7.25,7.29,4.54,9069
32884,0.43,Premium,G,VS2,61.1,59.0,4.83,4.86,2.96,867
32885,1.27,Premium,G,SI1,61.4,59.0,6.94,6.98,4.27,7005
32886,0.77,Ideal,H,SI1,62.2,56.0,5.83,5.88,3.64,2781
32887,1.15,Premium,H,SI1,60.2,60.0,6.87,6.78,4.11,4772
32888,0.3,Ideal,H,VS2,61.8,58.0,4.26,4.28,2.64,491
32889,0.3,Very Good,F,IF,62.0,58.0,4.28,4.3,2.66,886
32890,0.3,Premium,G,VVS2,62.2,59.0,4.31,4.28,2.67,878
32891,1.33,Ideal,H,VS1,59.3,57.0,7.18,7.22,4.27,8558
32892,1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,4989
32893,0.31,Ideal,I,IF,60.9,57.0,4.37,4.4,2.67,635
32894,0.52,Very Good,G,VS2,63.3,57.0,5.11,5.09,3.23,1450
32895,0.28,Very Good,H,VVS1,59.9,62.0,4.23,4.28,2.55,504
32896,0.56,Premium,I,VVS1,60.6,59.0,5.29,5.33,3.22,1622
32897,0.76,Very Good,G,VS2,59.8,58.0,5.92,5.96,3.55,2726
32898,2.1,Ideal,G,SI2,61.3,55.0,8.19,8.25,5.04,18312
32899,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,1322
32900,0.7,Ideal,H,VS2,62.6,54.0,5.7,5.73,3.58,2475
32901,1.52,Premium,E,VS1,59.9,60.0,7.39,7.47,4.45,16628
32902,0.3,Very Good,E,VS2,62.0,58.0,4.26,4.29,2.65,658
32903,1.04,Premium,H,SI1,58.7,61.0,6.62,6.57,3.87,4980
32904,1.22,Premium,I,VS2,62.9,58.0,6.8,6.75,4.26,5649
32905,0.32,Ideal,E,VS2,61.5,55.0,4.43,4.38,2.71,900
